path_to_image,label,predicted_vector,predicted_label
./data/processed/1726417351_70_15_15_42/train/B6/z5113662558722_5a4d14f7f07ee2a0567df63825e68754.jpg,2,"[[-4.646946907043457, -1.6448057889938354, 5.605114936828613], [-3.1557400226593018, -6.592407703399658, 7.580399990081787], [-5.089711666107178, -2.8414788246154785, 5.897100925445557], [-7.7598419189453125, -2.8931970596313477, 8.217613220214844], [-6.0555739402771, -1.6771599054336548, 5.895118236541748], [-5.777990818023682, -3.3640551567077637, 6.9138383865356445], [-4.348823547363281, -1.089273452758789, 4.823023319244385], [-6.984893798828125, -2.732034683227539, 8.365954399108887], [-6.680809497833252, -0.8730464577674866, 6.675705432891846], [-7.768496036529541, -3.1225638389587402, 8.451674461364746], [-8.310391426086426, -2.376415491104126, 8.000499725341797], [-5.543918609619141, -0.9179777503013611, 4.960450172424316], [-6.7558417320251465, -0.29296520352363586, 4.578427791595459]]",2
./data/processed/1726417351_70_15_15_42/train/B6/z5113188096912_959849c71071b862fabac7fc2fc45126.jpg,2,"[[-4.484610557556152, -1.3591746091842651, 4.762914657592773], [-5.174046993255615, -1.5531517267227173, 4.498448848724365], [-6.193325996398926, 1.2675360441207886, 3.1036601066589355], [-4.951581954956055, -0.6241028904914856, 4.099746227264404], [-4.979850769042969, -0.4894251823425293, 4.0969929695129395], [-6.359579086303711, 0.3930496573448181, 4.016451358795166], [-5.050606727600098, -0.7342599034309387, 4.856756687164307], [-7.357947826385498, 0.8453730344772339, 4.059844493865967], [-10.83338451385498, -0.15080097317695618, 7.157539367675781], [-5.968131065368652, 1.644084095954895, 1.6398844718933105], [-8.14773178100586, -1.39878511428833, 7.4157490730285645], [-9.819190979003906, -2.2114760875701904, 8.970232963562012], [-9.280130386352539, -0.19209760427474976, 6.175569534301758]]",2
./data/processed/1726417351_70_15_15_42/train/B6/z5113274380026_e2d528a2e61c8e8bb33227194012d1f0.jpg,2,"[[-5.789255142211914, -1.8000324964523315, 5.307129383087158], [-6.534732341766357, 2.4274325370788574, 2.1548616886138916], [-7.176996231079102, -0.3062306046485901, 4.682469844818115], [-7.236494064331055, 1.1213606595993042, 3.61204195022583], [-4.71656608581543, -1.8323601484298706, 5.1538166999816895], [-7.325218200683594, 0.20899438858032227, 4.35130500793457], [-11.77493667602539, 0.5359989404678345, 7.26603364944458], [-9.528151512145996, 2.414109945297241, 4.512086391448975], [-5.817255020141602, -1.4608826637268066, 4.812361240386963], [-6.873474597930908, -2.0255441665649414, 5.9796953201293945], [-5.987478256225586, -2.1410365104675293, 5.467495441436768], [-9.060885429382324, -0.24496306478977203, 5.787185192108154], [-5.2670488357543945, -3.5693233013153076, 6.559263229370117]]",2
./data/processed/1726417351_70_15_15_42/train/B6/Image_142145.jpg,2,"[[-5.961972236633301, -2.1512584686279297, 7.127448558807373], [-4.457290172576904, -0.31564199924468994, 3.6898605823516846], [-6.227418899536133, 0.5011385679244995, 4.467488765716553], [-6.459455490112305, -1.0851373672485352, 6.111509799957275], [-5.8667144775390625, 2.9243340492248535, 1.0964895486831665], [-5.260624885559082, -2.926238775253296, 6.925077438354492], [-6.063398838043213, -3.813370704650879, 8.68438720703125], [-5.609786033630371, -0.9110881686210632, 5.918473720550537], [-5.09592866897583, 0.5491928458213806, 3.864225149154663], [-8.895607948303223, -1.0647752285003662, 6.235583782196045], [-8.507254600524902, -0.7447782158851624, 6.567366600036621], [-4.90224027633667, -1.3918874263763428, 5.31878137588501], [-5.2557268142700195, -1.1645514965057373, 5.23248291015625]]",2
./data/processed/1726417351_70_15_15_42/train/B6/Image_142163.jpg,2,"[[-7.074942111968994, -4.466444492340088, 10.130281448364258], [-2.6984004974365234, -0.8201694488525391, 1.9325850009918213], [-11.84640884399414, -2.4200778007507324, 9.717390060424805], [-8.758383750915527, -3.2693238258361816, 9.02454662322998], [-5.535574436187744, -3.949190616607666, 7.5875444412231445], [-7.929025650024414, -0.499925434589386, 5.974473476409912], [-4.575451850891113, -2.7225606441497803, 6.398739814758301], [-3.1035513877868652, -2.0396525859832764, 4.706564903259277], [-7.3569159507751465, -1.0964503288269043, 6.452558517456055], [-7.936160087585449, -0.8727309107780457, 6.244560718536377], [-9.204411506652832, 1.5794391632080078, 4.44527006149292], [-5.14587926864624, -1.9038636684417725, 5.068973064422607], [-6.723458766937256, 1.443794846534729, 3.5679006576538086]]",2
./data/processed/1726417351_70_15_15_42/train/B6/z2473199234555_c47b3597fde260566e0040497b4b522d.jpg,2,"[[-5.344420909881592, -2.5498476028442383, 7.0584564208984375], [-7.1670684814453125, 1.825785756111145, 3.3091094493865967], [-4.641552925109863, 1.4987679719924927, 2.2923948764801025], [-4.439479351043701, -1.6668403148651123, 4.897767066955566], [-4.638043403625488, 2.2127325534820557, 1.295409083366394], [-6.539886474609375, -0.5816702842712402, 5.293601036071777], [-6.042993545532227, -3.5817878246307373, 8.146039009094238], [-4.475346565246582, -2.7255659103393555, 6.1868815422058105], [-6.878783226013184, -1.3845068216323853, 5.879303932189941], [-6.684881210327148, 1.5364984273910522, 3.4113385677337646], [-4.65524435043335, -2.2399485111236572, 6.060573577880859], [-5.335285186767578, -3.4012978076934814, 7.103407859802246], [-8.0368070602417, 0.8904306888580322, 4.443115234375]]",2
./data/processed/1726417351_70_15_15_42/train/B6/z5113269334630_053230ad83b76f175e90dc01a1b4edb4.jpg,2,"[[-8.407181739807129, -2.8642895221710205, 9.206059455871582], [-6.4957756996154785, -5.437448024749756, 9.069141387939453], [-6.734118938446045, -3.278676986694336, 7.4617533683776855], [-5.548372745513916, -2.7376551628112793, 6.744968414306641], [-4.729368209838867, -1.5809816122055054, 4.574331760406494], [-4.6532745361328125, -3.5071072578430176, 5.895302772521973], [-7.5284504890441895, -1.6567164659500122, 6.698940277099609], [-5.468703269958496, -3.5385560989379883, 8.018475532531738], [-5.465073108673096, -5.8942437171936035, 8.571515083312988], [-1.8934237957000732, -5.55868673324585, 6.000914573669434], [-6.674256324768066, -2.920912027359009, 7.841223239898682], [-7.6384148597717285, -4.297147750854492, 9.741154670715332], [-2.862445831298828, -5.530294418334961, 7.057622909545898]]",2
./data/processed/1726417351_70_15_15_42/train/B6/Image_142136.jpg,2,"[[-4.884589672088623, -3.045736312866211, 6.972372531890869], [-4.905115604400635, -2.825122117996216, 5.8383073806762695], [-6.110084533691406, -2.494945526123047, 6.863348960876465], [-6.642892837524414, -2.2237915992736816, 6.715062618255615], [-8.563624382019043, -0.2854641377925873, 5.250040054321289], [-4.967838287353516, -3.222707986831665, 6.506924152374268], [-6.963545322418213, -3.753687620162964, 8.916465759277344], [-5.648037433624268, -0.12893962860107422, 3.9086835384368896], [-7.387195110321045, -1.213478684425354, 6.043637275695801], [-8.013646125793457, -5.510382175445557, 9.959336280822754], [-5.071885108947754, -2.753065586090088, 6.226125717163086], [-4.6409711837768555, -2.5447158813476562, 5.56081485748291], [-6.5220232009887695, -4.687298774719238, 8.357196807861328]]",2
./data/processed/1726417351_70_15_15_42/train/B6/z5113668146603_33e4ee93a426edb82ea3245f21529251.jpg,2,"[[-6.667288303375244, -3.726085901260376, 8.989266395568848], [-5.766308784484863, -2.8590049743652344, 6.878909587860107], [-5.418179512023926, -3.287102222442627, 7.799673557281494], [-5.430683612823486, -1.038036823272705, 4.944678783416748], [-7.036230087280273, -0.04410179704427719, 4.641939163208008], [-7.978002071380615, -2.9716525077819824, 8.558417320251465], [-5.341808319091797, -4.422638416290283, 8.625897407531738], [-4.5268778800964355, -3.381516218185425, 7.167613506317139], [-3.8321526050567627, -1.4142570495605469, 4.3744988441467285], [-6.26190185546875, 0.62276691198349, 3.413252592086792], [-5.280561447143555, -2.504539728164673, 6.669190406799316], [-7.1462907791137695, -3.460486650466919, 8.410883903503418], [-6.3485107421875, -1.5791738033294678, 6.2126288414001465]]",2
./data/processed/1726417351_70_15_15_42/train/B6/z5113668125940_afa2e290b119f754c116863f53c9c991.jpg,2,"[[-4.791828155517578, -1.0466244220733643, 5.15822172164917], [-2.9132509231567383, 0.3011145293712616, 1.6557968854904175], [-9.046038627624512, 4.368399143218994, 1.7616496086120605], [-6.877157688140869, 3.753373384475708, 1.1877925395965576], [-3.5596494674682617, -1.1855175495147705, 3.4673285484313965], [-4.185393810272217, -0.49473342299461365, 2.4009134769439697], [-8.221010208129883, 1.2879124879837036, 5.001426696777344], [-6.8703718185424805, -1.5924121141433716, 7.0252685546875], [-9.463733673095703, 3.203878402709961, 3.333447217941284], [-8.212202072143555, 0.04286986589431763, 6.227843284606934], [-8.81708812713623, -0.4282369315624237, 6.458986759185791], [-9.769634246826172, 2.7903430461883545, 4.082623481750488], [-7.494290828704834, -2.523622512817383, 6.449772834777832]]",2
./data/processed/1726417351_70_15_15_42/train/B6/z5113270193262_dbcd82ec73e825d6cf95f31aa3b2e607.jpg,2,"[[-6.484017848968506, -2.760136842727661, 7.9505228996276855], [-4.954390525817871, 2.2077908515930176, 1.211674690246582], [-7.541441917419434, 0.5817900896072388, 4.7126665115356445], [-6.25396728515625, 0.20091137290000916, 4.783779144287109], [-5.322037696838379, 0.21190783381462097, 4.027617454528809], [-4.906116008758545, -0.5141774415969849, 4.0741658210754395], [-4.873348712921143, -2.279991626739502, 6.393309116363525], [-4.827900409698486, -2.0507283210754395, 6.611630439758301], [-6.70847749710083, -0.0986785739660263, 5.319190502166748], [-8.88547420501709, 0.9304517507553101, 4.594507217407227], [-7.234446048736572, 2.682798147201538, 2.522150754928589], [-4.323061943054199, -1.9583661556243896, 5.605607509613037], [-4.907837390899658, 0.3624322712421417, 3.2565200328826904]]",2
./data/processed/1726417351_70_15_15_42/train/B6/z5113267766652_bd514429d24090f8fe973516d411bc35.jpg,2,"[[-6.562647342681885, -0.7964856624603271, 5.658257484436035], [-6.4977126121521, 2.8062949180603027, 1.127090334892273], [-5.589046955108643, 0.5731514692306519, 3.406355381011963], [-4.076908588409424, -1.5895013809204102, 4.277787208557129], [-6.036925315856934, 2.187666654586792, 1.8306355476379395], [-4.834141731262207, 1.8069484233856201, 1.1527419090270996], [-8.43544864654541, -1.956098198890686, 8.333403587341309], [-7.843453884124756, -0.6115708947181702, 6.055785179138184], [-5.301671981811523, 0.5512840747833252, 2.58119535446167], [-4.596136093139648, 0.6749045252799988, 1.8483121395111084], [-6.697727203369141, 0.00364560354501009, 4.910496234893799], [-8.052597045898438, 3.7061734199523926, 1.3562843799591064], [-5.303196430206299, 0.4090610146522522, 2.1473886966705322]]",2
./data/processed/1726417351_70_15_15_42/train/B6/z5113274860601_396d606a895d8292cd101971cd7d3b2e.jpg,2,"[[-3.0563769340515137, -4.138526439666748, 5.632085800170898], [-5.7298994064331055, 1.3904749155044556, 2.037141799926758], [-5.458977222442627, -2.6348938941955566, 5.6581711769104], [-8.859668731689453, -1.443587303161621, 6.467273712158203], [-6.737826347351074, -0.09866143018007278, 4.475161552429199], [-7.896758079528809, -1.8645269870758057, 6.749987602233887], [-6.301662445068359, 0.4423114061355591, 3.2151386737823486], [-7.736091613769531, -0.24663975834846497, 5.246379375457764], [-6.354850769042969, -1.205289363861084, 5.036684513092041], [-5.136138439178467, -2.09769606590271, 5.310509204864502], [-5.5583415031433105, -2.9467883110046387, 6.920809745788574], [-5.5421142578125, -2.7483558654785156, 6.05997896194458], [-6.496637344360352, -3.1030774116516113, 7.243671894073486]]",2
./data/processed/1726417351_70_15_15_42/train/B6/Image_142250.jpg,2,"[[-3.4844067096710205, -4.552061557769775, 7.397250175476074], [-6.866962909698486, -2.610470771789551, 7.237606525421143], [-5.552427291870117, -4.738005638122559, 9.007386207580566], [-5.366422653198242, -1.88479745388031, 5.808472633361816], [-7.269916534423828, -1.123079776763916, 5.870213985443115], [-6.328983783721924, -2.0998029708862305, 6.38703727722168], [-3.6562306880950928, -3.665560483932495, 6.535633087158203], [-5.2679219245910645, -2.349724531173706, 5.341555118560791], [-5.924585819244385, -1.595170259475708, 5.11187219619751], [-11.28602409362793, -0.7192675471305847, 8.432292938232422], [-5.522809982299805, -3.242248773574829, 7.156994819641113], [-5.344491958618164, -1.1303130388259888, 5.3264241218566895], [-4.671889305114746, -5.3012542724609375, 7.696009635925293]]",2
./data/processed/1726417351_70_15_15_42/train/B6/Image_142131.jpg,2,"[[-5.996336936950684, -2.1229686737060547, 7.04716157913208], [-5.757888317108154, -1.8458882570266724, 5.362837791442871], [-4.186843395233154, -2.817293643951416, 5.526957035064697], [-9.327247619628906, -0.19656237959861755, 6.337350845336914], [-4.411014080047607, -1.3746728897094727, 3.6811676025390625], [-8.645913124084473, -2.513848304748535, 8.583982467651367], [-5.4258036613464355, -3.583672046661377, 7.342137336730957], [-2.998042345046997, -2.4812686443328857, 4.121697425842285], [-9.127130508422852, -3.122873544692993, 9.401679992675781], [-6.793183326721191, -2.956655263900757, 7.653679847717285], [-10.118721961975098, -4.689157962799072, 11.49124813079834], [-6.897012233734131, -0.6636249423027039, 5.366508960723877], [-6.31299352645874, -2.5406439304351807, 6.773818492889404]]",2
./data/processed/1726417351_70_15_15_42/train/B6/z5113201359894_502a75d897d184c2d864d4212333ff72.jpg,2,"[[-3.422900915145874, -4.591628074645996, 6.944372177124023], [-1.6080491542816162, -6.603748798370361, 7.08760404586792], [-5.531944274902344, -6.173437595367432, 9.4057035446167], [-3.977020502090454, -5.756387233734131, 7.776247024536133], [-3.1351490020751953, -5.791752815246582, 7.2123026847839355], [-3.8046653270721436, -6.259007930755615, 8.639097213745117], [0.10188034176826477, -5.178931713104248, 4.184162139892578], [-1.0937440395355225, -6.278219699859619, 6.370083808898926], [-2.95818829536438, -6.287146091461182, 7.7338128089904785], [-3.681429147720337, -5.922660827636719, 7.795949935913086], [0.17354561388492584, -6.285628795623779, 5.181571006774902], [-1.0188878774642944, -4.843721866607666, 5.079841136932373], [-4.313240051269531, -5.1842360496521, 7.909180164337158]]",2
./data/processed/1726417351_70_15_15_42/train/B6/z4998248280489_e0131b7a5d8b62961d17f82cd8b11f8c.jpg,2,"[[-6.868079662322998, -0.9939118027687073, 6.7574028968811035], [-3.59865665435791, -2.268056869506836, 4.521792888641357], [-5.666663646697998, -0.6207181811332703, 4.204021453857422], [-7.183349132537842, -0.8044165968894958, 5.465153694152832], [-2.6396372318267822, -0.2851047217845917, 1.8910478353500366], [-6.811156749725342, -0.3769356608390808, 5.07034158706665], [-5.852417945861816, -0.7769902944564819, 5.0575151443481445], [-6.353186130523682, -1.2435739040374756, 5.421708106994629], [-6.917902946472168, -0.4489867389202118, 4.800641059875488], [-4.000829219818115, -1.03370201587677, 3.580686569213867], [-6.383162498474121, 0.18914663791656494, 4.0034260749816895], [-4.254524230957031, -1.1648794412612915, 3.934764862060547], [-8.195412635803223, -1.9550410509109497, 7.212340354919434]]",2
./data/processed/1726417351_70_15_15_42/train/B6/z5113201359728_ca71e393add18616dd0369a8ae1baa45.jpg,2,"[[-2.5850493907928467, -4.6317243576049805, 5.770033359527588], [-0.3643011152744293, -4.284192085266113, 4.556912899017334], [-1.8831340074539185, -5.3893046379089355, 6.747193336486816], [-1.993955135345459, -5.712738037109375, 6.779823303222656], [-2.5316660404205322, -3.8979485034942627, 5.6377363204956055], [-2.7936484813690186, -5.346530914306641, 7.394003868103027], [-2.691516399383545, -5.094540596008301, 6.744646072387695], [-6.257967472076416, -3.8256633281707764, 8.308274269104004], [-0.3696482181549072, -4.751250267028809, 4.672304153442383], [-4.220292568206787, -4.285332679748535, 7.2080559730529785], [-1.3044965267181396, -5.16307258605957, 5.7470011711120605], [-1.882655143737793, -4.478761672973633, 5.379645824432373], [-2.000915050506592, -4.286840915679932, 5.726478099822998]]",2
./data/processed/1726417351_70_15_15_42/train/B6/z2540163096612_e59d5771c8e71bfaee32779715ce73bc.jpg,2,"[[-3.77066969871521, -4.670538902282715, 7.853376388549805], [-8.345447540283203, 3.118708372116089, 2.0933079719543457], [-0.08270101994276047, -2.7177929878234863, 1.647598385810852], [-2.635870933532715, -2.116689920425415, 3.3590338230133057], [-6.492116928100586, 2.173832893371582, 2.328127861022949], [-3.0221874713897705, -0.9170435070991516, 2.5279924869537354], [-1.0488736629486084, -4.367317199707031, 4.177243709564209], [0.4536210298538208, -5.645458221435547, 4.0044708251953125], [-3.731916904449463, 1.9218745231628418, 0.5146897435188293], [-3.617891311645508, -1.098658561706543, 3.4348318576812744], [-3.697110891342163, -1.7108701467514038, 3.2581329345703125], [-1.7150827646255493, -1.789701223373413, 2.210364580154419], [-3.670830488204956, 0.22773130238056183, 2.010002613067627]]",2
